"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1990-01-01T00:00+00:00",593.1,11.2,6617520,48.293533,16.333431
"1991-01-01T00:00+00:00",673.7,10,6115320,48.293533,16.333431
"1992-01-01T00:00+00:00",610.2,11.4,6833880,48.293533,16.333431
"1993-01-01T00:00+00:00",653.9,10.4,6676200,48.293533,16.333431
"1994-01-01T00:00+00:00",634.6,12,6838560,48.293533,16.333431
"1995-01-01T00:00+00:00",789.2,10.7,6215040,48.293533,16.333431
"1996-01-01T00:00+00:00",742.6,9.4,6063480,48.293533,16.333431
"1997-01-01T00:00+00:00",796.8,10.4,6916320,48.293533,16.333431
"1998-01-01T00:00+00:00",699.4,11.2,6607800,48.293533,16.333431
"1999-01-01T00:00+00:00",716.9,11.2,6554520,48.293533,16.333431
"2000-01-01T00:00+00:00",552.6,12.1,7084080,48.293533,16.333431
"2001-01-01T00:00+00:00",569.9,11,6382440,48.293533,16.333431
"2002-01-01T00:00+00:00",851.7,11.7,6753960,48.293533,16.333431
"2003-01-01T00:00+00:00",455.6,11.4,7893720,48.293533,16.333431
"2004-01-01T00:00+00:00",685.5,10.8,6562440,48.293533,16.333431
"2005-01-01T00:00+00:00",651.2,10.7,7088400,48.293533,16.333431
"2006-01-01T00:00+00:00",709.1,11.2,7451280,48.293533,16.333431
"2007-01-01T00:00+00:00",881.2,12.2,7365240,48.293533,16.333431
"2008-01-01T00:00+00:00",697.4,11.8,6825240,48.293533,16.333431
"2009-01-01T00:00+00:00",909.6,11.5,6824880,48.293533,16.333431
"2010-01-01T00:00+00:00",860.4,10.3,6272640,48.293533,16.333431
"2011-01-01T00:00+00:00",545.5,11.5,7614000,48.293533,16.333431
"2012-01-01T00:00+00:00",619.7,11.8,7371000,48.293533,16.333431
"2013-01-01T00:00+00:00",740.8,11.3,6643440,48.293533,16.333431
"2014-01-01T00:00+00:00",792.9,12.4,6559920,48.293533,16.333431
"2015-01-01T00:00+00:00",534.5,12.5,7037640,48.293533,16.333431
"2016-01-01T00:00+00:00",760.7,11.9,6950160,48.293533,16.333431
"2017-01-01T00:00+00:00",622.6,12,7264800,48.293533,16.333431
"2018-01-01T00:00+00:00",723.8,12.9,7418880,48.293533,16.333431
"2019-01-01T00:00+00:00",688.8,12.8,7255080,48.293533,16.333431
"2020-01-01T00:00+00:00",742.4,12.2,6898320,48.293533,16.333431
"2021-01-01T00:00+00:00",601.8,11.5,7020720,48.293533,16.333431
"2022-01-01T00:00+00:00",486.9,12.6,7153560,48.293533,16.333431
"2023-01-01T00:00+00:00",816.8,13,6673320,48.293533,16.333431
"2024-01-01T00:00+00:00",858.7,13.5,7097760,48.293533,16.333431
"2025-01-01T00:00+00:00",332.1,13,5273640,48.293533,16.333431
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",564.3,10.3,6245640,48.245766,16.438494
"1992-01-01T00:00+00:00",502.2,11.7,6954840,48.245766,16.438494
"1993-01-01T00:00+00:00",546.8,10.6,6757920,48.245766,16.438494
"1994-01-01T00:00+00:00",513.3,12.2,7022880,48.245766,16.438494
"1995-01-01T00:00+00:00",672.8,10.9,6352560,48.245766,16.438494
"1996-01-01T00:00+00:00",634.5,9.6,6203880,48.245766,16.438494
"1997-01-01T00:00+00:00",642.9,10.7,7085520,48.245766,16.438494
"1998-01-01T00:00+00:00",570.7,11.4,6683760,48.245766,16.438494
"1999-01-01T00:00+00:00",615.8,11.4,6636960,48.245766,16.438494
"2000-01-01T00:00+00:00",489.6,12.4,7269120,48.245766,16.438494
"2001-01-01T00:00+00:00",480,11.2,6486840,48.245766,16.438494
"2002-01-01T00:00+00:00",732.5,12,6896520,48.245766,16.438494
"2003-01-01T00:00+00:00",402,11.6,8039160,48.245766,16.438494
"2004-01-01T00:00+00:00",571.1,11.1,6697440,48.245766,16.438494
"2005-01-01T00:00+00:00",547.1,11,7246080,48.245766,16.438494
"2006-01-01T00:00+00:00",584.3,11.5,7496280,48.245766,16.438494
"2007-01-01T00:00+00:00",767.4,12.4,7568640,48.245766,16.438494
"2008-01-01T00:00+00:00",603.7,12.1,6992640,48.245766,16.438494
"2009-01-01T00:00+00:00",713.9,11.9,7008480,48.245766,16.438494
"2010-01-01T00:00+00:00",734.2,10.6,6446880,48.245766,16.438494
"2011-01-01T00:00+00:00",448,11.8,7718040,48.245766,16.438494
"2012-01-01T00:00+00:00",519.1,12.1,7583040,48.245766,16.438494
"2013-01-01T00:00+00:00",615.6,11.6,6784920,48.245766,16.438494
"2014-01-01T00:00+00:00",715.1,12.7,6802560,48.245766,16.438494
"2015-01-01T00:00+00:00",456.2,12.7,7241040,48.245766,16.438494
"2016-01-01T00:00+00:00",650.6,12.1,7172640,48.245766,16.438494
"2017-01-01T00:00+00:00",530.3,12.3,7473600,48.245766,16.438494
"2018-01-01T00:00+00:00",622.1,13.1,7565760,48.245766,16.438494
"2019-01-01T00:00+00:00",560.1,13,7453440,48.245766,16.438494
"2020-01-01T00:00+00:00",640.4,12.5,7099560,48.245766,16.438494
"2021-01-01T00:00+00:00",521.1,11.7,7271280,48.245766,16.438494
"2022-01-01T00:00+00:00",410.3,12.8,7402320,48.245766,16.438494
"2023-01-01T00:00+00:00",710.6,13.2,6888960,48.245766,16.438494
"2024-01-01T00:00+00:00",720.8,13.8,7324200,48.245766,16.438494
"2025-01-01T00:00+00:00",281.5,13.3,5379120,48.245766,16.438494
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",585.8,10.9,6232320,48.21088,16.395998
"1992-01-01T00:00+00:00",524.7,12.3,6982200,48.21088,16.395998
"1993-01-01T00:00+00:00",561.4,11.3,6742800,48.21088,16.395998
"1994-01-01T00:00+00:00",536.6,12.8,7031520,48.21088,16.395998
"1995-01-01T00:00+00:00",682.5,11.5,6365160,48.21088,16.395998
"1996-01-01T00:00+00:00",642.2,10.2,6156000,48.21088,16.395998
"1997-01-01T00:00+00:00",668.5,11.3,7071120,48.21088,16.395998
"1998-01-01T00:00+00:00",593.2,12,6728040,48.21088,16.395998
"1999-01-01T00:00+00:00",627.1,12,6667920,48.21088,16.395998
"2000-01-01T00:00+00:00",487.7,13,7279920,48.21088,16.395998
"2001-01-01T00:00+00:00",485.7,11.9,6543000,48.21088,16.395998
"2002-01-01T00:00+00:00",734,12.6,6835320,48.21088,16.395998
"2003-01-01T00:00+00:00",402.1,12.2,8004240,48.21088,16.395998
"2004-01-01T00:00+00:00",588.1,11.7,6677280,48.21088,16.395998
"2005-01-01T00:00+00:00",558.2,11.6,7248960,48.21088,16.395998
"2006-01-01T00:00+00:00",603.9,12.1,7548120,48.21088,16.395998
"2007-01-01T00:00+00:00",771.2,13.1,7517160,48.21088,16.395998
"2008-01-01T00:00+00:00",612.1,12.8,6983280,48.21088,16.395998
"2009-01-01T00:00+00:00",766.1,12.4,6976800,48.21088,16.395998
"2010-01-01T00:00+00:00",744.8,11.2,6431040,48.21088,16.395998
"2011-01-01T00:00+00:00",464.2,12.4,7713360,48.21088,16.395998
"2012-01-01T00:00+00:00",536.7,12.7,7566120,48.21088,16.395998
"2013-01-01T00:00+00:00",640.5,12.1,6753960,48.21088,16.395998
"2014-01-01T00:00+00:00",700.1,13.3,6720480,48.21088,16.395998
"2015-01-01T00:00+00:00",462.2,13.3,7246440,48.21088,16.395998
"2016-01-01T00:00+00:00",658.5,12.7,7134480,48.21088,16.395998
"2017-01-01T00:00+00:00",535.2,12.8,7434360,48.21088,16.395998
"2018-01-01T00:00+00:00",631,13.7,7496640,48.21088,16.395998
"2019-01-01T00:00+00:00",580.5,13.6,7393320,48.21088,16.395998
"2020-01-01T00:00+00:00",641.1,13.1,7063200,48.21088,16.395998
"2021-01-01T00:00+00:00",522.6,12.4,7249320,48.21088,16.395998
"2022-01-01T00:00+00:00",417.7,13.4,7370640,48.21088,16.395998
"2023-01-01T00:00+00:00",719.9,13.9,6860160,48.21088,16.395998
"2024-01-01T00:00+00:00",735.1,14.4,7302600,48.21088,16.395998
"2025-01-01T00:00+00:00",286,13.9,5312520,48.21088,16.395998
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",627.6,10.5,6240600,48.175632,16.367
"1992-01-01T00:00+00:00",545.5,11.9,6967080,48.175632,16.367
"1993-01-01T00:00+00:00",577.3,10.9,6750720,48.175632,16.367
"1994-01-01T00:00+00:00",558.6,12.4,6964920,48.175632,16.367
"1995-01-01T00:00+00:00",695.3,11.1,6319440,48.175632,16.367
"1996-01-01T00:00+00:00",656.8,9.7,6158520,48.175632,16.367
"1997-01-01T00:00+00:00",703.9,10.9,7020000,48.175632,16.367
"1998-01-01T00:00+00:00",611.2,11.5,6696000,48.175632,16.367
"1999-01-01T00:00+00:00",646.7,11.5,6616440,48.175632,16.367
"2000-01-01T00:00+00:00",493.9,12.5,7259760,48.175632,16.367
"2001-01-01T00:00+00:00",502.9,11.4,6578640,48.175632,16.367
"2002-01-01T00:00+00:00",753.2,12.2,6811200,48.175632,16.367
"2003-01-01T00:00+00:00",408.4,11.8,8052120,48.175632,16.367
"2004-01-01T00:00+00:00",614.1,11.2,6620400,48.175632,16.367
"2005-01-01T00:00+00:00",597.2,11.1,7250040,48.175632,16.367
"2006-01-01T00:00+00:00",623.4,11.6,7517160,48.175632,16.367
"2007-01-01T00:00+00:00",792.9,12.6,7522920,48.175632,16.367
"2008-01-01T00:00+00:00",637.2,12.3,6976800,48.175632,16.367
"2009-01-01T00:00+00:00",805.4,12,6972840,48.175632,16.367
"2010-01-01T00:00+00:00",757.4,10.8,6413040,48.175632,16.367
"2011-01-01T00:00+00:00",489.1,12,7727040,48.175632,16.367
"2012-01-01T00:00+00:00",557.1,12.2,7535520,48.175632,16.367
"2013-01-01T00:00+00:00",660.7,11.7,6760800,48.175632,16.367
"2014-01-01T00:00+00:00",714.4,12.9,6665040,48.175632,16.367
"2015-01-01T00:00+00:00",481.7,12.9,7291440,48.175632,16.367
"2016-01-01T00:00+00:00",679.4,12.3,7161480,48.175632,16.367
"2017-01-01T00:00+00:00",559.1,12.4,7473600,48.175632,16.367
"2018-01-01T00:00+00:00",647.6,13.2,7528320,48.175632,16.367
"2019-01-01T00:00+00:00",596,13.2,7420680,48.175632,16.367
"2020-01-01T00:00+00:00",659.6,12.6,7053120,48.175632,16.367
"2021-01-01T00:00+00:00",533.1,11.9,7278480,48.175632,16.367
"2022-01-01T00:00+00:00",433.4,13,7357320,48.175632,16.367
"2023-01-01T00:00+00:00",728.1,13.4,6858000,48.175632,16.367
"2024-01-01T00:00+00:00",752.5,13.9,7294320,48.175632,16.367
"2025-01-01T00:00+00:00",303.2,13.4,5298120,48.175632,16.367
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",598.2,10.4,6256440,48.2382,16.384134
"1992-01-01T00:00+00:00",542.1,11.8,6986880,48.2382,16.384134
"1993-01-01T00:00+00:00",578,10.8,6780960,48.2382,16.384134
"1994-01-01T00:00+00:00",555.9,12.3,7067520,48.2382,16.384134
"1995-01-01T00:00+00:00",701.1,11.1,6404040,48.2382,16.384134
"1996-01-01T00:00+00:00",656,9.8,6192000,48.2382,16.384134
"1997-01-01T00:00+00:00",688.9,10.8,7083360,48.2382,16.384134
"1998-01-01T00:00+00:00",614,11.5,6757920,48.2382,16.384134
"1999-01-01T00:00+00:00",640.3,11.5,6694560,48.2382,16.384134
"2000-01-01T00:00+00:00",494.5,12.5,7322400,48.2382,16.384134
"2001-01-01T00:00+00:00",495,11.4,6562440,48.2382,16.384134
"2002-01-01T00:00+00:00",746.6,12.1,6868800,48.2382,16.384134
"2003-01-01T00:00+00:00",407.8,11.8,7979040,48.2382,16.384134
"2004-01-01T00:00+00:00",603.2,11.2,6691320,48.2382,16.384134
"2005-01-01T00:00+00:00",565.7,11.1,7264440,48.2382,16.384134
"2006-01-01T00:00+00:00",622.9,11.6,7568640,48.2382,16.384134
"2007-01-01T00:00+00:00",782.6,12.6,7553520,48.2382,16.384134
"2008-01-01T00:00+00:00",620.2,12.3,7021440,48.2382,16.384134
"2009-01-01T00:00+00:00",798.7,12,6989040,48.2382,16.384134
"2010-01-01T00:00+00:00",764.4,10.7,6444360,48.2382,16.384134
"2011-01-01T00:00+00:00",477.2,11.9,7734240,48.2382,16.384134
"2012-01-01T00:00+00:00",550.2,12.2,7601040,48.2382,16.384134
"2013-01-01T00:00+00:00",659.9,11.7,6804360,48.2382,16.384134
"2014-01-01T00:00+00:00",703.9,12.8,6779160,48.2382,16.384134
"2015-01-01T00:00+00:00",470,12.9,7256880,48.2382,16.384134
"2016-01-01T00:00+00:00",671.4,12.3,7165080,48.2382,16.384134
"2017-01-01T00:00+00:00",542.7,12.4,7466760,48.2382,16.384134
"2018-01-01T00:00+00:00",644.6,13.2,7530120,48.2382,16.384134
"2019-01-01T00:00+00:00",603.4,13.2,7428240,48.2382,16.384134
"2020-01-01T00:00+00:00",649,12.6,7054560,48.2382,16.384134
"2021-01-01T00:00+00:00",531.4,11.9,7273440,48.2382,16.384134
"2022-01-01T00:00+00:00",426.8,13,7401240,48.2382,16.384134
"2023-01-01T00:00+00:00",738.9,13.3,6904440,48.2382,16.384134
"2024-01-01T00:00+00:00",751.5,13.9,7330680,48.2382,16.384134
"2025-01-01T00:00+00:00",289.3,13.4,5338080,48.2382,16.384134
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",590,10.8,6221160,48.201893,16.395468
"1992-01-01T00:00+00:00",525.8,12.3,6981480,48.201893,16.395468
"1993-01-01T00:00+00:00",561.8,11.2,6734520,48.201893,16.395468
"1994-01-01T00:00+00:00",536.8,12.8,7019280,48.201893,16.395468
"1995-01-01T00:00+00:00",682.9,11.5,6346080,48.201893,16.395468
"1996-01-01T00:00+00:00",644.9,10.1,6139080,48.201893,16.395468
"1997-01-01T00:00+00:00",669.2,11.2,7063920,48.201893,16.395468
"1998-01-01T00:00+00:00",592.5,11.9,6714000,48.201893,16.395468
"1999-01-01T00:00+00:00",628.3,12,6659640,48.201893,16.395468
"2000-01-01T00:00+00:00",489.9,12.9,7273080,48.201893,16.395468
"2001-01-01T00:00+00:00",488.1,11.8,6537600,48.201893,16.395468
"2002-01-01T00:00+00:00",736.4,12.6,6831360,48.201893,16.395468
"2003-01-01T00:00+00:00",403.1,12.2,8011800,48.201893,16.395468
"2004-01-01T00:00+00:00",589.7,11.6,6674040,48.201893,16.395468
"2005-01-01T00:00+00:00",562.5,11.5,7239960,48.201893,16.395468
"2006-01-01T00:00+00:00",603.5,12.1,7537680,48.201893,16.395468
"2007-01-01T00:00+00:00",775.5,13,7509240,48.201893,16.395468
"2008-01-01T00:00+00:00",615.1,12.7,6974640,48.201893,16.395468
"2009-01-01T00:00+00:00",765.8,12.4,6975000,48.201893,16.395468
"2010-01-01T00:00+00:00",745,11.1,6419880,48.201893,16.395468
"2011-01-01T00:00+00:00",465.8,12.4,7705080,48.201893,16.395468
"2012-01-01T00:00+00:00",536.9,12.6,7557840,48.201893,16.395468
"2013-01-01T00:00+00:00",641,12.1,6747480,48.201893,16.395468
"2014-01-01T00:00+00:00",703.3,13.2,6701760,48.201893,16.395468
"2015-01-01T00:00+00:00",464.5,13.3,7224840,48.201893,16.395468
"2016-01-01T00:00+00:00",660.2,12.7,7122960,48.201893,16.395468
"2017-01-01T00:00+00:00",537.5,12.8,7424640,48.201893,16.395468
"2018-01-01T00:00+00:00",632.3,13.6,7491600,48.201893,16.395468
"2019-01-01T00:00+00:00",579.7,13.6,7395120,48.201893,16.395468
"2020-01-01T00:00+00:00",643.9,13,7066800,48.201893,16.395468
"2021-01-01T00:00+00:00",523.1,12.3,7242480,48.201893,16.395468
"2022-01-01T00:00+00:00",419.9,13.4,7362720,48.201893,16.395468
"2023-01-01T00:00+00:00",720.6,13.8,6850080,48.201893,16.395468
"2024-01-01T00:00+00:00",736.8,14.4,7286760,48.201893,16.395468
"2025-01-01T00:00+00:00",288,13.9,5314320,48.201893,16.395468
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",637.1,11.1,6258600,48.20295,16.35513
"1992-01-01T00:00+00:00",559.3,12.5,6961680,48.20295,16.35513
"1993-01-01T00:00+00:00",599.2,11.5,6764400,48.20295,16.35513
"1994-01-01T00:00+00:00",579.5,13,6993360,48.20295,16.35513
"1995-01-01T00:00+00:00",720.3,11.7,6347880,48.20295,16.35513
"1996-01-01T00:00+00:00",675,10.3,6169320,48.20295,16.35513
"1997-01-01T00:00+00:00",735.3,11.5,7014600,48.20295,16.35513
"1998-01-01T00:00+00:00",637.7,12.2,6744240,48.20295,16.35513
"1999-01-01T00:00+00:00",667,12.2,6672960,48.20295,16.35513
"2000-01-01T00:00+00:00",501.2,13.1,7279200,48.20295,16.35513
"2001-01-01T00:00+00:00",517.2,12,6581880,48.20295,16.35513
"2002-01-01T00:00+00:00",775,12.8,6826680,48.20295,16.35513
"2003-01-01T00:00+00:00",415.7,12.4,8040240,48.20295,16.35513
"2004-01-01T00:00+00:00",638.1,11.8,6670440,48.20295,16.35513
"2005-01-01T00:00+00:00",608.5,11.7,7285680,48.20295,16.35513
"2006-01-01T00:00+00:00",644.9,12.3,7560720,48.20295,16.35513
"2007-01-01T00:00+00:00",816.1,13.2,7543800,48.20295,16.35513
"2008-01-01T00:00+00:00",654.2,12.9,6995880,48.20295,16.35513
"2009-01-01T00:00+00:00",841.6,12.6,6960240,48.20295,16.35513
"2010-01-01T00:00+00:00",780.5,11.4,6426720,48.20295,16.35513
"2011-01-01T00:00+00:00",503.3,12.6,7723800,48.20295,16.35513
"2012-01-01T00:00+00:00",574.5,12.8,7588440,48.20295,16.35513
"2013-01-01T00:00+00:00",684.7,12.2,6784920,48.20295,16.35513
"2014-01-01T00:00+00:00",731.7,13.4,6691680,48.20295,16.35513
"2015-01-01T00:00+00:00",492.1,13.5,7308360,48.20295,16.35513
"2016-01-01T00:00+00:00",695.3,12.9,7164720,48.20295,16.35513
"2017-01-01T00:00+00:00",570.8,13,7466400,48.20295,16.35513
"2018-01-01T00:00+00:00",666.1,13.8,7504920,48.20295,16.35513
"2019-01-01T00:00+00:00",617.6,13.8,7423560,48.20295,16.35513
"2020-01-01T00:00+00:00",679.9,13.3,7011720,48.20295,16.35513
"2021-01-01T00:00+00:00",548.1,12.5,7251480,48.20295,16.35513
"2022-01-01T00:00+00:00",443.8,13.6,7363080,48.20295,16.35513
"2023-01-01T00:00+00:00",744.6,14.1,6857280,48.20295,16.35513
"2024-01-01T00:00+00:00",780.1,14.6,7326720,48.20295,16.35513
"2025-01-01T00:00+00:00",307.9,14.1,5288040,48.20295,16.35513
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",783.6,9.5,6153480,48.231644,16.28943
"1992-01-01T00:00+00:00",671.1,10.9,6825240,48.231644,16.28943
"1993-01-01T00:00+00:00",722.2,9.9,6693840,48.231644,16.28943
"1994-01-01T00:00+00:00",710.6,11.4,6886080,48.231644,16.28943
"1995-01-01T00:00+00:00",857.8,10.2,6211080,48.231644,16.28943
"1996-01-01T00:00+00:00",799.8,8.8,6081840,48.231644,16.28943
"1997-01-01T00:00+00:00",916.4,9.9,6910200,48.231644,16.28943
"1998-01-01T00:00+00:00",756.9,10.6,6607440,48.231644,16.28943
"1999-01-01T00:00+00:00",807.5,10.6,6548400,48.231644,16.28943
"2000-01-01T00:00+00:00",589.1,11.5,7077960,48.231644,16.28943
"2001-01-01T00:00+00:00",619.2,10.5,6428880,48.231644,16.28943
"2002-01-01T00:00+00:00",933.4,11.2,6716160,48.231644,16.28943
"2003-01-01T00:00+00:00",489.8,10.8,7922880,48.231644,16.28943
"2004-01-01T00:00+00:00",802.6,10.3,6558120,48.231644,16.28943
"2005-01-01T00:00+00:00",765.3,10.1,7135920,48.231644,16.28943
"2006-01-01T00:00+00:00",776.3,10.6,7479360,48.231644,16.28943
"2007-01-01T00:00+00:00",984.5,11.6,7439040,48.231644,16.28943
"2008-01-01T00:00+00:00",787.5,11.3,6850440,48.231644,16.28943
"2009-01-01T00:00+00:00",1028.1,10.9,6872040,48.231644,16.28943
"2010-01-01T00:00+00:00",908.3,9.8,6290640,48.231644,16.28943
"2011-01-01T00:00+00:00",604.4,11,7615080,48.231644,16.28943
"2012-01-01T00:00+00:00",688.6,11.2,7430400,48.231644,16.28943
"2013-01-01T00:00+00:00",817.7,10.7,6696720,48.231644,16.28943
"2014-01-01T00:00+00:00",871.7,11.9,6546240,48.231644,16.28943
"2015-01-01T00:00+00:00",605.1,11.9,7150680,48.231644,16.28943
"2016-01-01T00:00+00:00",834.1,11.3,6977160,48.231644,16.28943
"2017-01-01T00:00+00:00",696,11.4,7359480,48.231644,16.28943
"2018-01-01T00:00+00:00",797.2,12.2,7452000,48.231644,16.28943
"2019-01-01T00:00+00:00",740.4,12.2,7282800,48.231644,16.28943
"2020-01-01T00:00+00:00",808.4,11.6,6896520,48.231644,16.28943
"2021-01-01T00:00+00:00",653,10.9,7096680,48.231644,16.28943
"2022-01-01T00:00+00:00",529.2,12,7234920,48.231644,16.28943
"2023-01-01T00:00+00:00",873.9,12.4,6715440,48.231644,16.28943
"2024-01-01T00:00+00:00",918.4,12.9,7131600,48.231644,16.28943
"2025-01-01T00:00+00:00",369.7,12.4,5186880,48.231644,16.28943
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",620.9,11.3,6248160,48.2026,16.368576
"1992-01-01T00:00+00:00",550.6,12.7,6965280,48.2026,16.368576
"1993-01-01T00:00+00:00",586.8,11.7,6749640,48.2026,16.368576
"1994-01-01T00:00+00:00",565.6,13.2,7003440,48.2026,16.368576
"1995-01-01T00:00+00:00",709,11.9,6354720,48.2026,16.368576
"1996-01-01T00:00+00:00",665.5,10.5,6160320,48.2026,16.368576
"1997-01-01T00:00+00:00",711.1,11.6,7027200,48.2026,16.368576
"1998-01-01T00:00+00:00",626.3,12.3,6738120,48.2026,16.368576
"1999-01-01T00:00+00:00",652.4,12.3,6657840,48.2026,16.368576
"2000-01-01T00:00+00:00",496.7,13.3,7286040,48.2026,16.368576
"2001-01-01T00:00+00:00",508,12.2,6557760,48.2026,16.368576
"2002-01-01T00:00+00:00",760.3,13,6832080,48.2026,16.368576
"2003-01-01T00:00+00:00",410.5,12.6,8008560,48.2026,16.368576
"2004-01-01T00:00+00:00",619.3,12,6654240,48.2026,16.368576
"2005-01-01T00:00+00:00",589.3,11.9,7258680,48.2026,16.368576
"2006-01-01T00:00+00:00",631.8,12.5,7543800,48.2026,16.368576
"2007-01-01T00:00+00:00",800.7,13.4,7515720,48.2026,16.368576
"2008-01-01T00:00+00:00",640.5,13.1,6985440,48.2026,16.368576
"2009-01-01T00:00+00:00",820.3,12.8,6966720,48.2026,16.368576
"2010-01-01T00:00+00:00",770.9,11.5,6414840,48.2026,16.368576
"2011-01-01T00:00+00:00",493,12.8,7714440,48.2026,16.368576
"2012-01-01T00:00+00:00",563.3,13,7556400,48.2026,16.368576
"2013-01-01T00:00+00:00",671.9,12.4,6767280,48.2026,16.368576
"2014-01-01T00:00+00:00",718.7,13.6,6710040,48.2026,16.368576
"2015-01-01T00:00+00:00",481.1,13.7,7274160,48.2026,16.368576
"2016-01-01T00:00+00:00",681.7,13.1,7147440,48.2026,16.368576
"2017-01-01T00:00+00:00",558.3,13.2,7435800,48.2026,16.368576
"2018-01-01T00:00+00:00",654.6,14,7493040,48.2026,16.368576
"2019-01-01T00:00+00:00",607,14,7401240,48.2026,16.368576
"2020-01-01T00:00+00:00",667,13.4,7032240,48.2026,16.368576
"2021-01-01T00:00+00:00",537.4,12.7,7256880,48.2026,16.368576
"2022-01-01T00:00+00:00",436.6,13.8,7345080,48.2026,16.368576
"2023-01-01T00:00+00:00",736,14.2,6856920,48.2026,16.368576
"2024-01-01T00:00+00:00",768.8,14.8,7300800,48.2026,16.368576
"2025-01-01T00:00+00:00",301,14.3,5304240,48.2026,16.368576
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",583.4,10.5,6226560,48.219868,16.39653
"1992-01-01T00:00+00:00",523.6,11.8,6963840,48.219868,16.39653
"1993-01-01T00:00+00:00",562.1,10.8,6734160,48.219868,16.39653
"1994-01-01T00:00+00:00",536.1,12.4,7027920,48.219868,16.39653
"1995-01-01T00:00+00:00",683,11.1,6358320,48.219868,16.39653
"1996-01-01T00:00+00:00",641,9.8,6157800,48.219868,16.39653
"1997-01-01T00:00+00:00",667.8,10.8,7051320,48.219868,16.39653
"1998-01-01T00:00+00:00",592.8,11.6,6718680,48.219868,16.39653
"1999-01-01T00:00+00:00",625,11.6,6662880,48.219868,16.39653
"2000-01-01T00:00+00:00",486.4,12.5,7265160,48.219868,16.39653
"2001-01-01T00:00+00:00",483.1,11.4,6539400,48.219868,16.39653
"2002-01-01T00:00+00:00",733.4,12.2,6839640,48.219868,16.39653
"2003-01-01T00:00+00:00",401.2,11.8,7990560,48.219868,16.39653
"2004-01-01T00:00+00:00",587.1,11.3,6655680,48.219868,16.39653
"2005-01-01T00:00+00:00",554.2,11.1,7241040,48.219868,16.39653
"2006-01-01T00:00+00:00",604.6,11.7,7547400,48.219868,16.39653
"2007-01-01T00:00+00:00",769,12.6,7508880,48.219868,16.39653
"2008-01-01T00:00+00:00",608.9,12.3,6973920,48.219868,16.39653
"2009-01-01T00:00+00:00",765.4,12,6966360,48.219868,16.39653
"2010-01-01T00:00+00:00",745.7,10.8,6423840,48.219868,16.39653
"2011-01-01T00:00+00:00",463.1,11.9,7700760,48.219868,16.39653
"2012-01-01T00:00+00:00",535,12.2,7551360,48.219868,16.39653
"2013-01-01T00:00+00:00",639.5,11.7,6756840,48.219868,16.39653
"2014-01-01T00:00+00:00",697.2,12.9,6730920,48.219868,16.39653
"2015-01-01T00:00+00:00",459.7,12.9,7246080,48.219868,16.39653
"2016-01-01T00:00+00:00",656.4,12.3,7129800,48.219868,16.39653
"2017-01-01T00:00+00:00",532.7,12.4,7434360,48.219868,16.39653
"2018-01-01T00:00+00:00",629.6,13.2,7493760,48.219868,16.39653
"2019-01-01T00:00+00:00",582.1,13.2,7391160,48.219868,16.39653
"2020-01-01T00:00+00:00",638.4,12.7,7048080,48.219868,16.39653
"2021-01-01T00:00+00:00",520.6,11.9,7253640,48.219868,16.39653
"2022-01-01T00:00+00:00",416.8,13,7361280,48.219868,16.39653
"2023-01-01T00:00+00:00",720.3,13.4,6855840,48.219868,16.39653
"2024-01-01T00:00+00:00",732.6,14,7297200,48.219868,16.39653
"2025-01-01T00:00+00:00",283.8,13.5,5309280,48.219868,16.39653
"time","RR..kg.m.2.","TM..degree_Celsius.","SA..s.","lat","lon"
"1991-01-01T00:00+00:00",641.1,10.3,6319800,48.148663,16.365427
"1992-01-01T00:00+00:00",545.9,11.6,7013880,48.148663,16.365427
"1993-01-01T00:00+00:00",563.7,10.6,6798960,48.148663,16.365427
"1994-01-01T00:00+00:00",548.7,12.2,6984360,48.148663,16.365427
"1995-01-01T00:00+00:00",684.1,10.9,6361560,48.148663,16.365427
"1996-01-01T00:00+00:00",652.7,9.5,6226920,48.148663,16.365427
"1997-01-01T00:00+00:00",699.8,10.6,7077960,48.148663,16.365427
"1998-01-01T00:00+00:00",593.6,11.3,6742440,48.148663,16.365427
"1999-01-01T00:00+00:00",643,11.3,6659280,48.148663,16.365427
"2000-01-01T00:00+00:00",493,12.3,7340400,48.148663,16.365427
